id_municipio;nome_municipio;pib_2019;pib_2020;pib_2021;pib_2022;pib_2023
3141504;Mendes Pimentel (MG);61091;73003;77407;81971;98141
3141603;Mercês (MG);127628;135824;151705;170734;189388
3141702;Mesquita (MG);49946;51885;59433;67258;73562
3141801;Minas Novas (MG);311565;334333;350038;346059;412128
3141900;Minduri (MG);97594;123737;163760;168912;199019
3142007;Mirabela (MG);133327;155578;162987;165956;193762
3142106;Miradouro (MG);142277;143892;173968;182413;206069
3142205;Miraí (MG);247762;257284;333953;289982;368817
3142254;Miravânia (MG);39551;40545;46796;50387;57919
3142304;Moeda (MG);65637;70028;76859;89883;104132
3142403;Moema (MG);113807;123257;152626;149686;160124
3142502;Monjolos (MG);33845;38711;46801;42479;41815
3142601;Monsenhor Paulo (MG);173139;191922;228126;268789;280175
3142700;Montalvânia (MG);139314;142705;165406;179715;206964
3142809;Monte Alegre de Minas (MG);523027;614270;758376;830859;903721
3142908;Monte Azul (MG);219475;229901;256072;281700;325958
3143005;Monte Belo (MG);283054;322028;366218;403025;486081
3143104;Monte Carmelo (MG);1192255;1275768;1559202;2116369;1957161
3143153;Monte Formoso (MG);37616;40744;44093;45537;52678
3143203;Monte Santo de Minas (MG);386817;448557;483172;627072;632535
3143302;Montes Claros (MG);9717980;9688067;10799486;12351983;13326239
3143401;Monte Sião (MG);443306;482817;605892;657402;723678
3143450;Montezuma (MG);68568;85861;91046;86877;104692
3143500;Morada Nova de Minas (MG);339747;404415;541502;481821;570683
3143609;Morro da Garça (MG);48823;56511;51052;54493;62850
3143708;Morro do Pilar (MG);34606;40247;44097;48346;56083
3143807;Munhoz (MG);98446;105068;128215;138958;159929
3143906;Muriaé (MG);2411325;2432906;2654177;2832646;3211391
3144003;Mutum (MG);387793;480084;508860;635552;662869
3144102;Muzambinho (MG);427622;482541;535415;678498;742833
3144201;Nacip Raydan (MG);29689;32852;37373;36978;40636
3144300;Nanuque (MG);801760;857061;808450;1019999;1074889
3144359;Naque (MG);82977;83512;90147;96650;108081
3144375;Natalândia (MG);52051;61261;75163;73642;92799
3144409;Natércia (MG);76256;85091;115392;143677;133965
3144508;Nazareno (MG);311644;409022;668804;1019642;826959
3144607;Nepomuceno (MG);463409;538837;618031;631104;757417
3144656;Ninheira (MG);90357;102387;126349;175808;166816
3144672;Nova Belém (MG);44366;63191;83434;159950;133538
3144706;Nova Era (MG);367331;387330;432758;485384;480775
3144805;Nova Lima (MG);11862275;12216158;21040766;12119429;12447551
3144904;Nova Módica (MG);45801;51482;58649;61885;71916
3145000;Nova Ponte (MG);1253814;1248529;1115949;1181375;1581648
3145059;Nova Porteirinha (MG);109714;108488;116346;125545;158901
3145109;Nova Resende (MG);275392;297869;385622;569124;492956
3145208;Nova Serrana (MG);2569839;2398608;2634272;3307359;3936358
3145307;Novo Cruzeiro (MG);276757;295189;330390;372038;416700
3145356;Novo Oriente de Minas (MG);98320;118181;121560;121181;150989
3145372;Novorizonte (MG);54352;59253;70395;86202;92594
3145406;Olaria (MG);24387;29207;31904;37442;44676
3145455;Olhos-d'Água (MG);151012;216936;211917;161674;204857
3145505;Olímpio Noronha (MG);36443;41017;43924;53647;55156
3145604;Oliveira (MG);902712;910179;1108063;1296255;1463237
3145703;Oliveira Fortes (MG);32544;34742;40519;37446;44412
3145802;Onça de Pitangui (MG);57430;63060;64913;62671;82367
3145851;Oratórios (MG);56340;61626;70841;72551;84109
3145877;Orizânia (MG);72733;89982;122068;164147;146988
3145901;Ouro Branco (MG);4183473;4575454;5276139;4988929;4310767
3146008;Ouro Fino (MG);668434;824885;934049;1142949;1223791
3146107;Ouro Preto (MG);3143225;3748902;9518797;7305999;6765810
3146206;Ouro Verde de Minas (MG);53520;59464;67792;74690;87363
3146255;Padre Carvalho (MG);58394;56413;58183;62091;68448
3146305;Padre Paraíso (MG);189029;204009;213888;223908;254681
3146404;Paineiras (MG);62898;71054;82804;88764;98947
3146503;Pains (MG);317393;378565;531120;628905;676496
3146552;Pai Pedro (MG);49801;54818;58642;64105;73623
3146602;Paiva (MG);24544;25852;27292;29894;33859
3146701;Palma (MG);79606;88392;103636;105286;114459
3146750;Palmópolis (MG);54767;57337;63837;73449;82988
3146909;Papagaios (MG);267094;305535;374384;374009;378421
3147006;Paracatu (MG);4915046;5561745;7198751;6489208;6798922
3147105;Pará de Minas (MG);3122895;3382741;4024574;4578581;5161430
3147204;Paraguaçu (MG);510011;563789;650844;790514;801200
3147303;Paraisópolis (MG);471286;535656;592506;659483;769516
3147402;Paraopeba (MG);833953;780045;918655;1011879;1108133
3147501;Passabém (MG);19873;21852;23588;26235;30002
3147600;Passa Quatro (MG);500158;529024;471565;663760;739447
3147709;Passa Tempo (MG);269260;292293;481059;377006;310555
3147808;Passa Vinte (MG);31850;35484;42075;48726;47565
3147907;Passos (MG);2671297;2618382;3023766;3534527;4080106
3147956;Patis (MG);47810;51476;55025;56689;61642
3148004;Patos de Minas (MG);4957415;5401454;6146247;7149202;8151369
3148103;Patrocínio (MG);2815310;3290515;3679638;4419875;4895785
3148202;Patrocínio do Muriaé (MG);100166;117250;116017;134240;152118
3148301;Paula Cândido (MG);100632;115403;136790;142148;143373
3148400;Paulistas (MG);52201;60926;67346;73651;80481
3148509;Pavão (MG);74685;83348;93054;98286;111033
3148608;Peçanha (MG);211117;223531;270118;261343;293485
3148707;Pedra Azul (MG);311932;322278;401335;407860;428870
3148756;Pedra Bonita (MG);61171;82849;96488;164907;124988
3148806;Pedra do Anta (MG);40363;45835;57703;63370;65218
3148905;Pedra do Indaiá (MG);98273;106681;116112;130405;133810
3149002;Pedra Dourada (MG);31868;36326;42273;57946;65492
3149101;Pedralva (MG);130219;146715;182673;202575;221497
3149150;Pedras de Maria da Cruz (MG);92108;98406;109624;112340;132256
3149200;Pedrinópolis (MG);124966;155222;204095;271187;333527
3149309;Pedro Leopoldo (MG);1532542;1651762;1938134;2221404;2514377
3149408;Pedro Teixeira (MG);22934;26480;30259;32643;37357
3149507;Pequeri (MG);48158;50739;62510;65340;78666
3149606;Pequi (MG);64544;77816;85500;132280;103925
3149705;Perdigão (MG);237567;215069;234680;317551;378766
3149804;Perdizes (MG);857593;1273680;1629149;2086047;2577884
3149903;Perdões (MG);522500;579939;626987;715580;811684
3149952;Periquito (MG);99666;99485;111677;118620;119988
3150000;Pescador (MG);40169;43911;47075;48574;57197
3150109;Piau (MG);68578;71216;92645;84236;114475
3150158;Piedade de Caratinga (MG);101866;113557;140805;196872;214395
3150208;Piedade de Ponte Nova (MG);52751;59321;62725;66897;76207
3150307;Piedade do Rio Grande (MG);78856;91755;110390;118841;135158
3150406;Piedade dos Gerais (MG);64362;81453;89789;108715;128442
3150505;Pimenta (MG);199497;229654;281707;341255;314466
3150539;Pingo-d'Água (MG);48041;46235;52693;57658;70142
3150570;Pintópolis (MG);61078;64984;71109;80536;94230
3150604;Piracema (MG);198359;249107;303140;248221;248565
3150703;Pirajuba (MG);321820;405543;403702;501603;639003
3150802;Piranga (MG);177905;189533;200152;218220;253176
3150901;Piranguçu (MG);70643;70548;78363;88612;118615
3151008;Piranguinho (MG);117900;125873;136133;157971;171573
3151107;Pirapetinga (MG);515621;529634;633595;612887;707928
3151206;Pirapora (MG);2372977;2263787;2871585;3368912;3361259
3151305;Piraúba (MG);172757;185103;200321;209329;246401
3151404;Pitangui (MG);553055;582424;741273;736006;702867
3151503;Piumhi (MG);949218;1046978;1280617;1496840;1568574
3151602;Planura (MG);507634;536269;574230;517704;843201
3151701;Poço Fundo (MG);293442;325495;403832;488911;548879
3151800;Poços de Caldas (MG);7670494;7988927;8526942;9792526;10732908
3151909;Pocrane (MG);93365;103711;121701;145592;151974
3152006;Pompéu (MG);839482;940090;1170319;1172244;1229908
3152105;Ponte Nova (MG);1889958;1983083;2142078;2245067;2594059
3152131;Ponto Chique (MG);42171;48122;52084;53623;63931
3152170;Ponto dos Volantes (MG);97053;110210;122520;129538;149416
3152204;Porteirinha (MG);394791;441065;526973;526275;625525
3152303;Porto Firme (MG);99212;111459;130226;143930;151759
3152402;Poté (MG);146902;162618;168767;175768;213766
3152501;Pouso Alegre (MG);8796074;8140762;10718150;12476111;14201206
3152600;Pouso Alto (MG);262830;323645;277395;438624;542609
3152709;Prados (MG);183201;206921;229055;225722;257819
3152808;Prata (MG);1002600;1135176;1292807;1565416;1702675
3152907;Pratápolis (MG);148626;181792;228619;246350;249604
3153004;Pratinha (MG);86745;123076;154718;225218;230172
3153103;Presidente Bernardes (MG);53255;58401;67749;78080;80596
3153202;Presidente Juscelino (MG);52007;53712;49104;54976;62647
3153301;Presidente Kubitschek (MG);29963;32905;36193;40084;45373
3153400;Presidente Olegário (MG);445437;564509;731425;907953;904883
3153509;Alto Jequitibá (MG);89606;111278;125573;163818;160653
3153608;Prudente de Morais (MG);169800;175451;203096;265396;333022
3153707;Quartel Geral (MG);55797;67541;77606;81850;89894
3153806;Queluzito (MG);32190;37821;40046;46585;51169
3153905;Raposos (MG);156110;256081;193684;293689;232669
3154002;Raul Soares (MG);341576;360069;423330;455337;497923
3154101;Recreio (MG);107709;110320;123247;128928;152511
3154150;Reduto (MG);88173;106434;121182;155355;131257
3154200;Resende Costa (MG);180620;192583;207473;214698;243888
3154309;Resplendor (MG);239950;251505;277790;360256;376309
3154408;Ressaquinha (MG);221265;278273;372866;451721;507032
3154457;Riachinho (MG);110111;135677;157242;166415;187878
3154507;Riacho dos Machados (MG);326802;445376;532552;247902;301730
3154606;Ribeirão das Neves (MG);4347372;4428372;5180189;5754239;6336695
3154705;Ribeirão Vermelho (MG);120703;113353;105346;127370;132863
3154804;Rio Acima (MG);210471;242478;472402;262637;260362
3154903;Rio Casca (MG);212305;219531;237324;256593;277814
3155009;Rio Doce (MG);50301;49256;51851;61822;107641
3155108;Rio do Prado (MG);45657;50415;52654;59991;68107
3155207;Rio Espera (MG);49835;53920;59583;64423;75489
3155306;Rio Manso (MG);102978;102680;113750;124134;138279
3155405;Rio Novo (MG);111060;116963;120045;129338;143556
3155504;Rio Paranaíba (MG);573022;744364;906412;1106499;1148101
3155603;Rio Pardo de Minas (MG);271131;285350;345428;358041;404312
3155702;Rio Piracicaba (MG);774356;862932;1339656;270393;270261
3155801;Rio Pomba (MG);356775;401328;417244;468545;574081
3155900;Rio Preto (MG);61562;69619;69135;75066;82690
3156007;Rio Vermelho (MG);116003;124581;140757;153616;177450
3156106;Ritápolis (MG);67228;80661;90330;97197;124811
3156205;Rochedo de Minas (MG);64142;110880;114660;144754;187591
3156304;Rodeiro (MG);402292;459406;544656;545499;704898
3156403;Romaria (MG);121364;172452;271627;364667;288148
3156452;Rosário da Limeira (MG);46237;53321;67723;85498;90798
3156502;Rubelita (MG);59850;61002;80084;73492;85775
3156601;Rubim (MG);92085;101705;111693;123944;139214
3156700;Sabará (MG);3062095;3152747;4201932;3934174;3837192
3156809;Sabinópolis (MG);186748;203335;334727;309137;415038
3156908;Sacramento (MG);1319336;1609796;2090841;2139748;2387150
3157005;Salinas (MG);571148;599061;667282;791734;903694
3157104;Salto da Divisa (MG);100417;102253;132015;117452;118710
3157203;Santa Bárbara (MG);868631;1101501;1628347;1152730;1019088
3157252;Santa Bárbara do Leste (MG);95720;97315;111674;149129;153222
3157278;Santa Bárbara do Monte Verde (MG);51678;50979;56261;58847;71438
3157302;Santa Bárbara do Tugúrio (MG);60443;68779;70602;72571;78007
3157336;Santa Cruz de Minas (MG);95495;89192;103453;121163;154995
3157377;Santa Cruz de Salinas (MG);40757;44400;48998;53727;59169
3157401;Santa Cruz do Escalvado (MG);55166;58021;76982;109625;90331
3157500;Santa Efigênia de Minas (MG);45747;46532;51008;55391;58652
3157609;Santa Fé de Minas (MG);42513;49272;59926;61000;70867
3157658;Santa Helena de Minas (MG);49131;54397;57927;59909;69029
3157708;Santa Juliana (MG);745495;698054;860296;924580;912073
3157807;Santa Luzia (MG);4133081;4520312;5287597;5758337;6608097
3157906;Santa Margarida (MG);216072;305685;353995;545007;497578
3158003;Santa Maria de Itabira (MG);180976;189152;269094;272758;327050
3158102;Santa Maria do Salto (MG);43141;46947;49983;50815;60852
3158201;Santa Maria do Suaçuí (MG);143426;155334;170803;178799;223266
3158300;Santana da Vargem (MG);126880;158878;243282;214152;258303
3158409;Santana de Cataguases (MG);42436;45767;49901;51898;61153
3158508;Santana de Pirapama (MG);95008;103676;116826;125203;135533
3158607;Santana do Deserto (MG);41527;45015;47355;50988;84574
3158706;Santana do Garambéu (MG);30872;35339;39152;40761;48322
3158805;Santana do Jacaré (MG);84803;95746;105812;119142;129242
3158904;Santana do Manhuaçu (MG);101104;141217;189822;245128;227887
3158953;Santana do Paraíso (MG);745277;776561;749702;1187338;1250978
3159001;Santana do Riacho (MG);80735;88587;103770;122253;139841
3159100;Santana dos Montes (MG);40624;45265;49867;53371;64537
3159209;Santa Rita de Caldas (MG);168317;184449;227928;239955;249061
3159308;Santa Rita de Jacutinga (MG);62714;66967;74798;80380;87242
3159357;Santa Rita de Minas (MG);89196;125108;151781;188093;208456
3159407;Santa Rita de Ibitipoca (MG);67416;63897;61998;66534;72264
3159506;Santa Rita do Itueto (MG);82952;122552;179107;294767;233545
3159605;Santa Rita do Sapucaí (MG);1650726;1661193;1944045;2187943;2514298
3159704;Santa Rosa da Serra (MG);49901;74373;102017;182791;119336
3159803;Santa Vitória (MG);668591;696630;802576;1128793;1006615
3159902;Santo Antônio do Amparo (MG);274269;319509;354378;413731;477372
3160009;Santo Antônio do Aventureiro (MG);49746;55501;67888;68080;79245
3160108;Santo Antônio do Grama (MG);71832;79300;85508;90008;102566
3160207;Santo Antônio do Itambé (MG);39190;43431;44720;50464;59343
3160306;Santo Antônio do Jacinto (MG);96784;101057;114522;123552;131044
3160405;Santo Antônio do Monte (MG);611977;697205;842862;828154;942155
3160454;Santo Antônio do Retiro (MG);55868;61758;70752;76800;84684
3160504;Santo Antônio do Rio Abaixo (MG);23989;27925;28487;32403;38142
3160603;Santo Hipólito (MG);36272;43857;50190;49466;71685
3160702;Santos Dumont (MG);1009229;1024559;1101637;1208059;1259406
3160801;São Bento Abade (MG);67141;77932;89289;87982;96683
3160900;São Brás do Suaçuí (MG);63258;68633;80485;90666;100032
3160959;São Domingos das Dores (MG);67337;79086;91424;120312;120618
3161007;São Domingos do Prata (MG);261661;285742;313454;357693;402896
3161056;São Félix de Minas (MG);38689;43043;43890;46652;59108
3161106;São Francisco (MG);532395;585508;648148;725685;859289
3161205;São Francisco de Paula (MG);91374;109887;150493;218276;231806
3161304;São Francisco de Sales (MG);139722;156256;193829;193421;249352
3161403;São Francisco do Glória (MG);52569;67104;72559;87316;89843
3161502;São Geraldo (MG);220977;241931;263233;290356;351897
3161601;São Geraldo da Piedade (MG);36386;40171;44803;46622;53463
3161650;São Geraldo do Baixio (MG);42004;48080;49928;49274;56811
3161700;São Gonçalo do Abaeté (MG);231535;258377;325637;379298;376329
3161809;São Gonçalo do Pará (MG);239927;226223;311147;328833;380221
3161908;São Gonçalo do Rio Abaixo (MG);3418942;2479386;7603788;3838430;3766222
3162005;São Gonçalo do Sapucaí (MG);650829;776436;986478;1110721;1189277
3162104;São Gotardo (MG);945690;981282;1189028;1447958;1555361
3162203;São João Batista do Glória (MG);160757;200681;268082;265285;294819
3162252;São João da Lagoa (MG);48500;54768;60402;65157;73610
3162302;São João da Mata (MG);42455;50193;55081;62269;65323
3162401;São João da Ponte (MG);215297;255400;269275;294984;358301
3162450;São João das Missões (MG);83766;90110;92410;104831;119038
3162500;São João del Rei (MG);2441981;2501647;3003942;3286449;3505346
3162559;São João do Manhuaçu (MG);127492;151480;183076;261763;245232
3162575;São João do Manteninha (MG);66992;73041;81210;86652;92757
3162609;São João do Oriente (MG);94167;100702;101830;111762;129881
3162658;São João do Pacuí (MG);35546;40110;44651;46918;52787
3162708;São João do Paraíso (MG);235296;252422;285026;286699;343637
3162807;São João Evangelista (MG);206308;219565;253189;259718;292736
3162906;São João Nepomuceno (MG);429754;430419;506005;581987;672478
3162922;São Joaquim de Bicas (MG);580176;707661;1083056;956892;1065144
3162948;São José da Barra (MG);791914;810222;891414;668347;911245
3162955;São José da Lapa (MG);518085;562068;624432;976280;1026319
3163003;São José da Safira (MG);42274;40232;49538;48147;53062
3163102;São José da Varginha (MG);92773;107172;114569;121946;136884
3163201;São José do Alegre (MG);49708;52144;57941;69544;78981
3163300;São José do Divino (MG);39353;45630;53035;54220;60348
3163409;São José do Goiabal (MG);55861;61138;67369;73844;87323
3163508;São José do Jacuri (MG);77750;95934;99880;116400;157541
3163607;São José do Mantimento (MG);31900;39590;44165;57196;56992
3163706;São Lourenço (MG);1119634;1042079;1177795;1249052;1412020
3163805;São Miguel do Anta (MG);80290;94634;105060;130368;129740
3163904;São Pedro da União (MG);82585;109581;148147;184727;157484
3164001;São Pedro dos Ferros (MG);113936;123287;134364;143511;160626
3164100;São Pedro do Suaçuí (MG);66777;78552;81769;95277;117362
3164209;São Romão (MG);152019;168415;243070;268414;228105
3164308;São Roque de Minas (MG);238706;277701;323179;357530;424172
3164407;São Sebastião da Bela Vista (MG);449258;392968;442552;618201;718487
3164431;São Sebastião da Vargem Alegre (MG);52624;53081;66796;74833;64187
3164472;São Sebastião do Anta (MG);66149;82501;104236;131730;128460
3164506;São Sebastião do Maranhão (MG);81177;92967;100804;107846;126120
3164605;São Sebastião do Oeste (MG);364127;599487;596667;772508;882568
3164704;São Sebastião do Paraíso (MG);1960834;2065230;2234341;2537935;2834250
3164803;São Sebastião do Rio Preto (MG);20809;23465;25965;27919;31555
3164902;São Sebastião do Rio Verde (MG);31967;34641;35675;41464;48145
3165008;São Tiago (MG);176857;206644;246013;255019;280531
3165107;São Tomás de Aquino (MG);117483;166100;195196;252856;236784
3165206;São Tomé das Letras (MG);104901;113304;137341;156680;159506
3165305;São Vicente de Minas (MG);165761;182084;206080;222960;248336
3165404;Sapucaí-Mirim (MG);111417;107142;110258;137508;174274
3165503;Sardoá (MG);61284;64112;68811;71577;85294
3165537;Sarzedo (MG);1069378;1168334;2190346;1633540;1642522
3165552;Setubinha (MG);90165;103597;122713;130346;135060
3165560;Sem-Peixe (MG);31768;33589;36660;36775;41763
3165578;Senador Amaral (MG);68018;76852;89404;101052;115730
3165602;Senador Cortes (MG);33054;34998;38033;42692;48570
3165701;Senador Firmino (MG);95845;100334;106704;123408;142956
3165800;Senador José Bento (MG);22609;28497;35501;44947;43395
3165909;Senador Modestino Gonçalves (MG);95335;86611;92204;86654;92679
3166006;Senhora de Oliveira (MG);70582;74933;81065;86521;91128
3166105;Senhora do Porto (MG);36398;40530;49708;50946;56070
3166204;Senhora dos Remédios (MG);89155;101628;115731;126898;138814
3166303;Sericita (MG);64957;113536;104954;175838;156438
3166402;Seritinga (MG);40102;42556;45221;48147;54766
3166501;Serra Azul de Minas (MG);34678;38465;45048;48542;56049
3166600;Serra da Saudade (MG);19147;21061;21916;22518;25562
3166709;Serra dos Aimorés (MG);75394;81468;93122;152030;159079
3166808;Serra do Salitre (MG);573347;608670;983425;882064;898489
3166907;Serrania (MG);123362;143681;161680;200224;202565
3166956;Serranópolis de Minas (MG);37277;40327;47445;53002;61271
3167004;Serranos (MG);29345;32722;38551;43207;48320
3167103;Serro (MG);259739;271980;292378;335210;386923
3167202;Sete Lagoas (MG);9549062;9248447;12655800;14818544;14904465
3167301;Silveirânia (MG);28059;32326;35131;39513;45007
3167400;Silvianópolis (MG);121412;133051;141500;158829;178703
3167509;Simão Pereira (MG);73265;103527;103933;107886;116089
3167608;Simonésia (MG);196108;246232;285219;494706;371230
3167707;Sobrália (MG);55838;61278;67350;72626;82141
3167806;Soledade de Minas (MG);67136;73386;81837;95263;104147
3167905;Tabuleiro (MG);56575;62831;65697;79868;86585
3168002;Taiobeiras (MG);473405;505209;557221;618918;705373
3168051;Taparuba (MG);38386;44204;49071;55723;59981
3168101;Tapira (MG);455692;594040;688692;643071;631716
3168200;Tapiraí (MG);36432;48844;56050;67095;70281
3168309;Taquaraçu de Minas (MG);49840;58853;65923;76507;84703
3168408;Tarumirim (MG);151619;166832;188289;195706;236378
3168507;Teixeiras (MG);148814;161598;191264;227665;220040
3168606;Teófilo Otoni (MG);2699362;2801014;2952020;3051476;3540248
3168705;Timóteo (MG);3167220;3640302;5609602;5458822;4648992
3168804;Tiradentes (MG);184488;167493;205615;253015;297551
3168903;Tiros (MG);224240;291103;379852;434588;441044
3169000;Tocantins (MG);295811;307345;349351;387031;450784
3169059;Tocos do Moji (MG);53044;61322;70715;73325;82673
3169109;Toledo (MG);81637;82533;107093;115920;125618
3169208;Tombos (MG);97481;113864;130946;145319;168052
3169307;Três Corações (MG);2456201;2609743;2958952;3283951;3568710
3169356;Três Marias (MG);2471820;2956212;3149734;2645025;2582531
3169406;Três Pontas (MG);1263014;1558236;1877754;2173780;2288500
3169505;Tumiritinga (MG);63853;71845;83258;92082;94510
3169604;Tupaciguara (MG);692564;851446;946266;1182518;1400211
3169703;Turmalina (MG);373707;422269;443537;455068;486869
3169802;Turvolândia (MG);99720;114649;139823;149762;158832
3169901;Ubá (MG);3054765;3298221;3557764;3768283;4462212
3170008;Ubaí (MG);101440;105018;117187;124461;142057
3170057;Ubaporanga (MG);135867;152350;167976;204269;227184
3170107;Uberaba (MG);15545269;17194824;20384265;23582500;23689377
3170206;Uberlândia (MG);37638742;37635138;43030885;47790807;51065684
3170305;Umburatiba (MG);33073;48386;44152;44832;54271
3170404;Unaí (MG);2936329;3322128;4316723;4864891;5221529
3170438;União de Minas (MG);105938;116558;130400;148297;187679
3170479;Uruana de Minas (MG);52052;66850;97089;93348;96142
3170503;Urucânia (MG);206153;241628;239904;276044;356137
3170529;Urucuia (MG);134171;154583;193218;204029;230887
3170578;Vargem Alegre (MG);70511;68584;77359;81054;86774
3170602;Vargem Bonita (MG);49458;61297;87624;95825;92402
3170651;Vargem Grande do Rio Pardo (MG);50906;59071;68132;69798;77007
3170701;Varginha (MG);6299357;6255874;8093504;9925786;10068568
3170750;Varjão de Minas (MG);150044;207830;316498;385320;361878
3170800;Várzea da Palma (MG);812466;877255;1087380;1265738;1351754
3170909;Varzelândia (MG);167373;174079;187195;199299;235098
3171006;Vazante (MG);799371;889181;1168800;1133352;1203159
3171030;Verdelândia (MG);85949;94911;115440;114042;136751
3171071;Veredinha (MG);98273;121109;133100;123906;114943
3171105;Veríssimo (MG);112503;130691;170416;179175;306968
3171154;Vermelho Novo (MG);41445;51198;64212;77631;87809
3171204;Vespasiano (MG);2508278;2708274;3019114;3368066;3619031
3171303;Viçosa (MG);1750583;1784059;1811350;2004832;2234764
3171402;Vieiras (MG);37491;47737;53436;65686;69385
3171501;Mathias Lobato (MG);37531;42201;43983;50686;58002
3171600;Virgem da Lapa (MG);119305;124047;131570;139827;162588
3171709;Virgínia (MG);129993;160111;180396;196222;238863
3171808;Virginópolis (MG);160890;162867;183972;191992;210992
3171907;Virgolândia (MG);51142;54960;62673;62776;67748
3172004;Visconde do Rio Branco (MG);1284407;1300482;1349239;1687803;2052278
3172103;Volta Grande (MG);67671;126464;139852;123807;146386
3172202;Wenceslau Braz (MG);28158;30590;33070;36815;43767
3200102;Afonso Cláudio (ES);448609;500669;569778;704170;740220
3200136;Águia Branca (ES);169157;192815;246002;285359;313558
3200169;Água Doce do Norte (ES);138666;166304;184400;193868;234307
3200201;Alegre (ES);483634;505304;575149;615686;702107
3200300;Alfredo Chaves (ES);357763;377864;457723;503090;565385
3200359;Alto Rio Novo (ES);90121;97402;113033;128055;152485
3200409;Anchieta (ES);1010392;1034593;5764186;1812852;2317579
3200508;Apiacá (ES);97675;104402;118191;132067;146814
3200607;Aracruz (ES);5211274;4517140;5313109;6372858;7724839
3200706;Atílio Vivácqua (ES);273364;341651;360869;400926;453839
3200805;Baixo Guandu (ES);659948;865834;928258;892742;910611
3200904;Barra de São Francisco (ES);808889;1001277;1164997;1174755;1326677
3201001;Boa Esperança (ES);237641;228941;271046;309701;372418
3201100;Bom Jesus do Norte (ES);161196;183196;186830;221085;269758
3201159;Brejetuba (ES);185360;261373;294749;491754;342658
3201209;Cachoeiro de Itapemirim (ES);4920036;5309290;6146965;6282575;7593554
3201308;Cariacica (ES);9962712;10218219;13698899;14637851;19710843
3201407;Castelo (ES);912235;1094825;1170584;1300851;1395638
3201506;Colatina (ES);3566767;3789365;4378290;4427119;5157945
3201605;Conceição da Barra (ES);495750;514237;607064;609139;676074
3201704;Conceição do Castelo (ES);204069;241926;279074;328817;356679
3201803;Divino de São Lourenço (ES);60656;69001;82577;98082;101958
3201902;Domingos Martins (ES);785041;845454;957718;1104697;1294974
3202009;Dores do Rio Preto (ES);136768;164815;159784;186332;232278
3202108;Ecoporanga (ES);302721;362681;411088;407120;481243
3202207;Fundão (ES);404435;403181;468483;471908;595415
3202256;Governador Lindenberg (ES);188584;251387;334325;354082;428413
3202306;Guaçuí (ES);518674;562724;612499;714399;783590
3202405;Guarapari (ES);2368730;2318220;2537477;2801586;3391095
3202454;Ibatiba (ES);315458;376018;450083;540861;560947
3202504;Ibiraçu (ES);287623;270288;289513;311275;359707
3202553;Ibitirama (ES);112082;156069;171980;212492;206693
3202603;Iconha (ES);322834;303161;314849;336306;385081
3202652;Irupi (ES);171712;258963;236221;399394;280698
3202702;Itaguaçu (ES);260155;276876;325864;389505;453183
3202801;Itapemirim (ES);4832436;3245185;5744177;6164004;6134486
3202900;Itarana (ES);203113;217400;266025;335824;441241
3203007;Iúna (ES);422936;532310;538442;777408;722976
3203056;Jaguaré (ES);647212;651596;963633;1244234;1252073
3203106;Jerônimo Monteiro (ES);141256;149316;172122;196921;218904
3203130;João Neiva (ES);427351;380488;646257;689639;615682
3203163;Laranja da Terra (ES);141148;155926;187686;225609;272934
3203205;Linhares (ES);6066596;6782343;8036037;7895973;10014356
3203304;Mantenópolis (ES);155338;170026;203073;242040;250803
3203320;Marataízes (ES);5286038;3622341;6659691;7237131;7102418
3203346;Marechal Floriano (ES);438147;494398;516900;603569;682791
3203353;Marilândia (ES);233115;227809;312890;367196;404453
3203403;Mimoso do Sul (ES);441085;490604;607403;663159;702863
3203502;Montanha (ES);340465;368402;410502;484545;564549
3203601;Mucurici (ES);78194;87653;96748;108803;136015
3203700;Muniz Freire (ES);273855;344374;383337;463826;509938
3203809;Muqui (ES);197433;203238;234318;250614;307885
3203908;Nova Venécia (ES);1035233;1208706;1339629;1477705;1886121
3204005;Pancas (ES);250151;280182;358499;433444;467082
3204054;Pedro Canário (ES);317869;348014;401435;426168;545057
3204104;Pinheiros (ES);570495;693596;861689;925007;1024676
3204203;Piúma (ES);679354;580058;876048;1075545;1056103
3204252;Ponto Belo (ES);85241;94035;107547;120797;141034
3204302;Presidente Kennedy (ES);5383038;3514090;6811823;8179738;7368211
3204351;Rio Bananal (ES);389854;437064;525681;652400;787898
3204401;Rio Novo do Sul (ES);200176;206963;229881;260345;293579
3204500;Santa Leopoldina (ES);205461;281296;330157;362244;439644
3204559;Santa Maria de Jetibá (ES);1486665;1519634;1631412;1960529;2592685
3204609;Santa Teresa (ES);482396;495963;577198;692569;820679
3204658;São Domingos do Norte (ES);465991;258287;331338;343510;391545
3204708;São Gabriel da Palha (ES);632888;682743;762078;884873;988351
3204807;São José do Calçado (ES);163295;173468;203594;202544;230812
3204906;São Mateus (ES);2393051;2576181;2947650;3451218;4355437
3204955;São Roque do Canaã (ES);190705;208788;228985;275507;301801
3205002;Serra (ES);24321132;24941902;37279144;34774777;37649155
3205010;Sooretama (ES);489978;544509;667554;707092;911932
3205036;Vargem Alta (ES);335602;370201;430103;455504;523374
3205069;Venda Nova do Imigrante (ES);600441;642358;702150;798302;945412
3205101;Viana (ES);2940204;3517814;4227430;4100265;5957536
3205150;Vila Pavão (ES);119618;150797;180641;196503;213352
